stationCode	stationName	lat	lng
S08403	PONTE GALERIA	41.818349	12.344733
S02020	PONTE GARDENA-LAION	46.6012	11.53251
S06752	PONTE GINORI	43.335594	10.740536
S01434	PONTE IN VALTELLINA	46.162631	9.975895
S02558	PONTE NELLE ALPI POLPET	46.182328	12.277604
S07233	PONTE PARRANO DI NOCERA UMBRA	43.137437	12.776376
S07955	PONTE PATTOLI	43.166277	12.432098
S05919	PONTE RONCA	0.0	4.511256
S09841	PONTE S.CONO	40.608015	15.389778
S02082	PONTE S.MARCO-CALCINATO	45.473788	10.409018
S01528	PONTE S.PIETRO	45.69916	9.584322
S12005	PONTE S.STEFANO	38.097147	15.503587
S12060	PONTE SCHIAVO	38.08013	15.493863
S07959	PONTE VALLECEPPI	43.08501	12.439836
S03010	PONTEBBA	46.508463	13.311357
S09821	PONTECAGNANO	40.641033	14.870272
S05103	PONTECCHIO MARCONI	44.42294	11.26919
S01809	PONTECURONE	44.962014	8.929717
S06506	PONTEDERA CASCIANA TERME	43.662145	10.628773
S05711	PONTELAGOSCURO	44.873216	11.612526
S01097	PONTELAMBRO - CASTELMARTE	45.830626	9.226025
S09504	PONTELANDOLFO	41.29578	14.712051
S09027	PONTELATONE	-9.019376	4.511247
S02843	PONTELONGO FERMATA	45.248687	12.026611
S05005	PONTENURE	45.001687	9.792103
S04710	PONTETTO	44.377309	9.07696
S00871	PONTI	44.629979	8.365262
S06913	PONTICINO	43.481446	11.71657
S01526	PONTIDA	45.730084	9.511632
S06163	PONTREMOLI	44.371976	9.887795
S00247	PONZANA	45.402685	8.522689
S06200	PONZANO MAGRA	44.136227	9.934115
S06612	POPOLANO DI MARRADI	44.102323	11.649045
S07703	POPOLI VITTORITO	42.172354	13.826152
S06074	POPPI	-9.019376	4.511247
S06773	POPULONIA	42.996412	10.540659
S06406	PORCARI	43.831263	10.619212
S02701	PORDENONE	45.956281	12.654126
S06073	PORRENA	-9.019376	4.511247
S05110	PORRETTA  TERME	44.155757	10.978039
S02833	PORTA OVEST	45.467874	12.212951
S00344	PORTACOMARO	44.957169	8.224345
S01761	PORTICHETTO - LUISAGO	45.759328	9.050304
S09802	PORTICI-ERCOLANO	40.809907	14.335809
S12248	PORTIERE STELLA	37.450341	14.890175
S01200	PORTO CERESIO	45.903675	8.900357
S07514	PORTO D'ASCOLI	42.912792	13.896813
S07822	PORTO DI VASTO	42.167774	14.698057
S12214	PORTO EMPEDOCLE	37.291539	13.537862
S12228	PORTO EMPEDOCLE SUCCURSALE	37.287235	13.537603
S07504	PORTO RECANATI	43.433726	13.661464
S07507	PORTO S.ELPIDIO	43.256855	13.760749
S07508	PORTO S.GIORGIO FERMO	43.17972	13.7975
S12802	PORTO TORRES	40.833045	8.39642
S12803	PORTO TORRES MARITTIMA	40.837914	8.397301
S01116	PORTO VALTRAVAGLIA	45.958219	8.674141
S01124	PORTO VARALLO POMBIA	45.677697	8.638383
S03200	PORTOGRUARO CAORLE	45.781438	12.832375
S05802	PORTOMAGGIORE	44.696699	11.799785
S11220	POSSIDENTE	40.781144	15.777104
S02601	POSTIOMA	45.715862	12.148248
S02053	POSTO COMUNICAZIONE DOLCE`	45.601513	10.850588
S05051	POSTO MOV. MIRANDOLA OZZANO	44.459977	11.464168
S05008	POSTO MOVIMENTO ALSENO	44.892903	9.990996
S05315	POSTO MOVIMENTO BOLOGNINA	44.765134	11.14448
S11022	POSTO MOVIMENTO RIPALTA	41.895706	15.27507
S11420	POTENZA CENTRALE	40.629469	15.806808
S11215	POTENZA MACCHIA ROMANA	40.651929	15.802589
S07505	POTENZA PICENA MONTELUPONE	43.36991	13.59265
S13135	POTENZA S.MARIA	0.0	4.511256
S11217	POTENZA SUPERIORE	40.64586	15.800966
S11001	POTENZA UNIVERSITA'	40.643264	15.811829
S02505	POVE DEL GRAPPA CAMPESE	45.803248	11.719936
S02301	POVO-MESIANO	46.06569	11.142629
S12420	POZZALLO	36.733821	14.848708
S04330	POZZOLO FORMIGARO	44.797395	8.782521
S09101	POZZUOLI SOLFATARA	40.827586	14.126163
S01722	POZZUOLO MARTESANA	45.510567	9.459096
S05113	PRACCHIA	44.05479	10.90691
S11725	PRAJA AJETA TORTORA	39.900832	15.780628
S02768	PRAMAGGIORE	45.774579	12.718413
S04101	PRASCO CREMOLINO	44.648906	8.55001
S01417	PRATA CAMPORTACCIO	46.30765	9.396807
S09513	PRATA PRATOLA	40.988509	14.842666
S06423	PRATIGNONE	43.849273	11.162008
S05985	PRATISSOLO	0.0	4.511256
S06426	PRATO BORGONUOVO	43.893216	11.076222
S06416	PRATO CENTRALE	43.878737	11.109252
S06422	PRATO PORTA AL SERRAGLIO	43.884637	11.097385
S00108	PRATO SESIA	45.646472	8.370476
S05947	PRATOFONTANA	0.0	4.511256
S07700	PRATOLA PELIGNA	42.102423	13.876349
S07601	PRATOLA PELIGNA SUPERIORE	42.080415	13.87223
S06072	PRATOVECCHIO	-9.019376	4.511247
S00130	PRE'-SAINT-DIDIER	45.7636	6.99105
S04003	PREDOSA	44.750978	8.651132
S02715	PREGANZIOL	45.60367	12.23138
S01058	PREGNANA MILANESE	45.511868	9.003943
S01009	PREMOSELLO CHIOVENDA	46.002188	8.326649
S13159	PRESICCE-ACQUARICA	0.0	4.511256
S07958	PRETOLA	43.103356	12.428576
S08536	PREZZA	42.053699	13.834497
S02319	PRIMOLANO	45.965315	11.700899
S00923	PRIOLA	44.248694	8.023429
S12347	PRIOLO MELILLI	37.157951	15.197038
S12393	PRIOLO SOPRANO	37.092142	14.377888
S08604	PRIVERNO FOSSANOVA	41.421853	13.186406
S01787	PROVAGLIO - TIMOLINE	45.635062	10.035416
S06085	PUGLIA-CECILIANO	-9.019376	4.511247
S13103	PUTIGNANO	0.0	4.511256
S13124	PUTIGNANO IN MONTE LAURETO	0.0	4.511256
S13102	PUTIGNANO S.PIETRO PITURNO	0.0	4.511256
S07996	QUADRI-BORELLO	-9.019376	4.511247
S00102	QUARONA	45.763547	8.266603
S05170	QUARTESANA	-9.019376	4.511247
S02670	QUARTO D'ALTINO	45.574576	12.365032
S09111	QUARTO DI MARANO	40.871086	14.122801
S08005	QUATTRO VENTI	41.880145	12.459731
S05268	QUATTRO VILLE	44.691501	10.911916
S06728	QUERCIANELLA-SONNINO	43.454922	10.37255
S02565	QUERO VAS	45.939306	11.920189
S04527	QUILIANO-VADO LIGURE	44.279933	8.435562
S00150	QUINCINETTO	45.567295	7.809711
S05156	QUISTELLO	-9.019376	4.511247
S13178	RACALE-ALLISTE	0.0	4.511256
S12373	RACALMUTO	37.406065	13.72752
S00602	RACCONIGI	44.771179	7.685681
S12241	RADDUSA AGIRA	37.544858	14.518863
S12414	RAGUSA	36.91927	14.725677
S12416	RAGUSA IBLA	36.93133	14.750993
S07600	RAIANO	42.097931	13.80908
S07956	RAMAZZANO	43.156548	12.456149
S07945	RANCHI	43.342122	12.269293
S12365	RANDAZZO	37.873782	14.950406
S04720	RAPALLO	44.351398	9.231282
S06850	RAPOLANO TERME	43.283331	11.602504
S09621	RAPONE RUVO S.FELE	40.88802	15.47373
S06078	RASSINA	-9.019376	4.511247
S05138	RASTIGNANO	44.443592	11.357617
S05811	RAVENNA	44.419155	12.208404
S09302	RECALE	41.06235	14.30323
S04714	RECCO	44.361215	9.146788
S03308	REDIPUGLIA	45.853476	13.486016
S05934	REGGIO ALL'ANGELO	0.0	4.511256
S11866	REGGIO CALABRIA AEROPORTO	38.073039	15.642301
S11782	REGGIO CALABRIA MARITTIMA	38.121947	15.647886
S11973	REGGIO DI CALABRIA ARCHI	38.150764	15.658819
S11969	REGGIO DI CALABRIA BOCALE	38.004441	15.639056
S11776	REGGIO DI CALABRIA CATONA	38.185806	15.641205
S11781	REGGIO DI CALABRIA CENTRALE	38.103884	15.635844
S11777	REGGIO DI CALABRIA GALLICO	38.165235	15.650716
S11780	REGGIO DI CALABRIA LIDO	38.117668	15.649171
S11970	REGGIO DI CALABRIA OMECA	38.083117	15.634231
S11867	REGGIO DI CALABRIA PELLARO	38.02561	15.650064
S11974	REGGIO DI CALABRIA PENTIMELE	38.136008	15.653416
S11975	REGGIO DI CALABRIA S.CATERINA	38.127056	15.652599
S11868	REGGIO DI CALABRIA S.GREGORIO	38.061274	15.652053
S05023	REGGIO EMILIA	44.697793	10.643093
S17251	REGGIO EMILIA (FER)	0.0	4.511256
S05254	REGGIO EMILIA AV MEDIOPADANA	44.779886	10.744171
S05195	REGGIO MEDIOPADANA	0.0	4.511256
S05988	REGGIO OSPIZIO	44.690804	10.653281
S05949	REGGIO S.CROCE	44.702294	10.636833
S05192	REGGIO S.LAZZARO	44.69761	10.655718
S05935	REGGIO S.STEFANO	0.0	4.511256
S05191	REGGIO STADIO	0.0	4.511256
S05936	REGGIO VIA FANTI TRIBUNALE	0.0	4.511256
S01410	REGOLEDO	46.030574	9.292106
S03059	REMANZACCO	46.059619	13.3199
S01845	REMEDELLO SOPRA	45.27848	10.379211
S01846	REMEDELLO SOTTO	45.257477	10.388402
S01489	RENATE-VEDUGGIO	45.728304	9.279834
S02508	RESANA	45.634081	11.964251
S01135	RESCALDINA	45.62219	8.946638
S05305	REVERE	45.049863	11.130884
S05306	REVERE SCALO	45.040431	11.129847
S09762	REVIGLIONE DI SOMMA VESUVIANA	40.872234	14.482833
S01037	RHO	45.523813	9.043563
S01039	RHO FIERA	45.521258	9.088039
S11845	RIACE	38.389178	16.528152
S05969	RIALE	0.0	4.511256
S09204	RIARDO-PIETRAMELARA	41.265177	14.124949
S11761	RICADI-CAPO VATICANO	38.630676	15.839848
S07101	RICCIONE	43.999218	12.658549
S08815	RIDOTTI-COLLEPIANO	41.789984	13.577876
S07405	RIETI	42.405918	12.862596
S11028	RIGNANO GARGANICO	41.579344	15.490229
S06906	RIGNANO SULL'ARNO REGGELLO	43.720834	11.452383
S06401	RIGOLI	43.789681	10.419663
S06851	RIGOMAGNO	43.256767	11.706492
S04208	RIGOROSO	44.670577	8.896487
S05071	RIMINI	44.064176	12.574093
S07100	RIMINI MIRAMARE	44.030388	12.618105
S05819	RIMINI TORRE PEDRERA	44.106987	12.508755
S05820	RIMINI VISERBA	44.088407	12.533785
S05057	RIMINIFIERA	44.070682	12.527019
S02102	RIO DI PUSTERIA	46.79712	11.670028
S04004	RIO SECCO	44.722275	8.658805
S08517	RIOFREDDO	42.060704	13.021419
S05108	RIOLA	44.229851	11.053592
S04736	RIOMAGGIORE	44.105203	9.729105
S11209	RIONERO ATELLA RIPACANDIDA	40.922066	15.678699
S09463	RIPABOTTONI S.ELIA	41.669666	14.844353
S06402	RIPAFRATTA	43.821711	10.415733
S06750	RIPARBELLA	43.339461	10.582184
S03120	RISANO	45.97487	13.26181
S04726	RIVA TRIGOSO	44.26391	9.429277
S04331	RIVALTA SCRIVIA	44.854158	8.809846
S00884	RIVAROLO	45.326257	7.727979
S08905	RIVISONDOLI-PESCOCOSTANZO	41.877292	14.079308
S00272	ROBBIO	45.293542	8.597051
S01904	ROBECCO-PONTEVICO	45.266224	10.078593
S00615	ROBILANTE	44.296496	7.510906
S09200	ROCCA D'EVANDRO-S.VITTORE	41.438861	13.911338
S07410	ROCCA DI CORNO	42.388164	13.143939
S07409	ROCCA DI FONDI	42.39799	13.095825
S11804	ROCCA IMPERIALE	40.100043	16.615742
S09058	ROCCA RAVINDOLA	41.521035	14.122965
S11828	ROCCABERNARDA	38.942165	16.900439
S00740	ROCCACIGLIE`	44.425831	7.95274
S00905	ROCCADEBALDI	44.410446	7.780449
S04006	ROCCAGRIMALDA	44.675247	8.656154
S12312	ROCCALUMERA MANDANICI	37.972946	15.391411
S06159	ROCCAMURATA	44.532756	9.876175
S12204	ROCCAPALUMBA-ALIA	37.793751	13.673628
S08906	ROCCARASO	41.850833	14.079292
S08668	ROCCASECCA	41.526377	13.645814
S06823	ROCCASTRADA	42.957631	11.192942
S00614	ROCCAVIONE	44.314445	7.485361
S08814	ROCCAVIVI	41.817996	13.544594
S12032	ROCCELLA	38.092365	13.420348
S11847	ROCCELLA JONICA	38.322043	16.406917
S00878	ROCCHETTA CAIRO	44.427477	8.295356
S11205	ROCCHETTA S.ANTONIO-LACEDONIA	41.1518	15.53295
S00466	ROCCHETTA TANARO-CERRO	44.875574	8.351402
S00159	RODALLO	45.278714	7.878025
S01423	ROGOLO	46.138696	9.486985
S02346	ROLO NOVI FABBRICO	44.886561	10.867882
S08025	ROMA AURELIA	41.88344	12.395271
S08327	ROMA BALDUINA	41.918798	12.436548
S08674	ROMA CASILINA	41.87669	12.537297
S08322	ROMA MONTE MARIO	41.939088	12.421732
S08236	ROMA NOMENTANA LL	41.932935	12.523628
S08232	ROMA NOMENTANA LM	41.933649	12.523147
S08406	ROMA OSTIENSE	41.87265	12.483917
S08500	ROMA PRENESTINA	41.897571	12.545803
S08325	ROMA S.FILIPPO NERI	41.950262	12.412414
S08218	ROMA S.LORENZO	41.893476	12.522057
S08323	ROMA S.PIETRO	41.896143	12.454497
S08409	ROMA TERMINI	41.900636	12.502026
S08217	ROMA TIBURTINA	41.910903	12.530749
S08405	ROMA TRASTEVERE	41.872279	12.466162
S08408	ROMA TUSCOLANA	41.879384	12.523505
S00109	ROMAGNANO SESIA	45.629888	8.384581
S09829	ROMAGNANO-VIETRI-SALVITELLE	40.610041	15.447651
S01711	ROMANO	45.523839	9.753402
S02337	ROMANORE	45.063834	10.750997
S12049	ROMETTA MESSINESE	38.228455	15.405894
S05303	RONCANOVA DI GAZZO VER.	45.142207	11.097995
S02312	RONCEGNO BAGNI-MARTER	46.03618	11.398818
S03309	RONCHI DEI LEGIONARI NORD	45.830285	13.505962
S03212	RONCHI DEI LEGIONARI SUD	45.818285	13.501207
S08109	RONCIGLIONE	42.282499	12.219437
S04211	RONCO SCRIVIA	44.614537	8.949421
S06606	RONTA	44.009432	11.434125
S02521	ROSA'	45.72054	11.775799
S11765	ROSARNO	38.488593	15.970149
S11806	ROSETO CAPO SPULICO	39.972412	16.620275
S07804	ROSETO DEGLI ABRUZZI	42.677852	14.01535
S06730	ROSIGNANO	43.387899	10.438041
S05424	ROSOLINA	45.075548	12.239663
S12422	ROSOLINI	36.81598	14.952955
S11813	ROSSANO	39.603005	16.640859
S02522	ROSSANO VENETO	45.702039	11.784812
S04104	ROSSIGLIONE	44.566955	8.668051
S00215	ROSTA	45.078397	7.463963
S09016	ROTONDI PAOLISI	-9.019376	4.511247
S01950	ROTTOFRENO	45.060546	9.549127
S00053	ROVASENDA	45.537291	8.317376
S00056	ROVASENDA ALTA	45.537368	8.316722
S01714	ROVATO	45.55193	10.000924
S01791	ROVATO CENTRO	45.56563	10.006037
S01792	ROVATO FN	45.552436	10.001779
S01756	ROVELLASCA - MANERA	45.665725	9.038371
S01755	ROVELLO PORRO	45.651504	9.036244
S02333	ROVERBELLA	45.252645	10.796795
S02044	ROVERETO	45.890985	11.033518
S05173	ROVERETO-S.VITO-MEDELANA	-9.019376	4.511247
S08515	ROVIANO	42.026476	12.991119
S09771	ROVIGLIANO	40.733611	14.47187
S05706	ROVIGO	45.076993	11.780892
S05031	RUBIERA	44.65618	10.780252
S12895	RUDALZA	40.994082	9.531214
S06703	RUFINA	43.822236	11.485072
S05903	RUSSI	44.379011	12.03164
S13120	RUTIGLIANO	0.0	4.511256
S11707	RUTINO	40.29259	15.104561
S09056	S.AGAPITO LONGANO	41.561845	14.219013
S12027	S.AGATA DI MILITELLO	38.073554	14.640622
S05954	S.AGATA SUL SANTERNO	44.436774	11.858855
S12315	S.ALESSIO SICULO-FORZA D'AGRO'	37.923992	15.347322
S00213	S.AMBROGIO	45.101161	7.360933
S11840	S.ANDREA DELLO JONIO	38.620097	16.553449
S09615	S.ANGELO DEI LOMBARDI	40.890372	15.161478
S09030	S.ANGELO IN FORMIS	-9.019376	4.511247
S05411	S.ANNA DI CHIOGGIA	45.145695	12.266953
S00434	S.ANNA ROBELLA	45.074464	8.08568
S09007	S.ANTIMO-S.ARPINO	40.949188	14.247415
S00236	S.ANTONINO DI SALUGGIA	45.253967	8.039728
S00211	S.ANTONINO VAIE	45.109469	7.275931
S02334	S.ANTONIO MANTOVANO	45.187447	10.785806
S07954	S.BARTOLOMEO-RESINA	43.184622	12.420822
S07513	S.BENEDETTO DEL TRONTO	42.954386	13.882297
S05155	S.BENEDETTO PO	-9.019376	4.511247
S05134	S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI	44.22866	11.19226
S00881	S.BENIGNO	45.219014	7.782163
S00609	S.BENIGNO DI CUNEO	44.461002	7.572712
S05939	S.BERNARDINO	0.0	4.511256
S05805	S.BIAGIO	44.594511	11.87054
S02761	S.BIAGIO DI CALLALTA	45.686134	12.374316
S02440	S.BONIFACIO	45.40276	11.27406
S02114	S.CANDIDO	46.732728	12.271917
S06615	S.CASSIANO	44.143684	11.687503
S01401	S.CASSIANO VALCHIAVENNA	46.275438	9.397419
S12382	S.CATALDO	37.469615	13.997659
S11842	S.CATERINA DELLO JONIO	38.530452	16.571093
S11653	S.CESARIO DI LECCE	40.318978	18.162074
S07312	S.CLAUDIO	43.287357	13.532751
S01866	S.CRISTINA E BISSONE	45.160533	9.401006
S02306	S.CRISTOFORO AL LAGO-ISCHIA	46.039743	11.23375
S02735	S.CROCE DEL LAGO	46.094795	12.324068
S09502	S.CROCE DEL SANNIO	41.37114	14.705455
S00461	S.DAMIANO D'ASTI	44.878914	8.125956
S07418	S.DEMETRIO DE' VESTINI	42.294447	13.536543
S11786	S.DOMENICA	38.663764	15.859822
S02666	S.DONA' DI PIAVE-JESOLO	45.63983	12.559791
S13164	S.DONATO DI LECCE	0.0	4.511256
S01624	S.DONATO MILANESE	45.417982	9.254
S06514	S.DONNINO BADIA	43.785424	11.142169
S05704	S.ELENA-ESTE	45.199209	11.712883
S06905	S.ELLERO	43.742143	11.469621
S06616	S.EUFEMIA DI BRISIGHELLA	44.170785	11.690069
S08739	S.EUROSIA	41.675927	12.755105
S07989	S.EUSANIO DEL SANGRO	-9.019376	4.511247
S09019	S.FELICE A CANCELLO	40.999779	14.466955
S05313	S.FELICE SUL PANARO	44.834527	11.140243
S07557	S.FILIPPO	42.849787	13.599949
S12044	S.FILIPPO-S.LUCIA	38.198143	15.288334
S12009	S.FLAVIA-SOLUNTO-PORTICELLO	38.0826	13.530625
S06504	S.FREDIANO A SETTIMO	43.680508	10.517254
S12882	S.GAVINO	39.546206	8.788017
S08737	S.GENNARO	41.67459	12.724302
S00243	S.GERMANO VERCELLESE	45.353603	8.249958
S04005	S.GIACOMO	44.687745	8.663185
S05938	S.GIACOMO (FER)	0.0	4.511256
S07220	S.GIACOMO DI SPOLETO	42.79015	12.755445
S01436	S.GIACOMO DI TEGLIO	46.159722	10.027405
S12034	S.GIORGIO	38.173967	14.94414
S00336	S.GIORGIO CASALE	45.101495	8.412858
S02526	S.GIORGIO DELLE PERTICHE	45.542538	11.917455
S03205	S.GIORGIO DI NOGARO	45.82917	13.210315
S05723	S.GIORGIO DI PIANO	44.646641	11.37901
S12805	S.GIORGIO DI SASSARI	40.754903	8.516505
S05941	S.GIOVANNI (FER)	0.0	4.511256
S03031	S.GIOVANNI AL NATISONE	45.976122	13.397437
S03199	S.GIOVANNI DI CASARSA	45.943448	12.837255
S06816	S.GIOVANNI D`ASSO	43.153292	11.593803
S01849	S.GIOVANNI IN CROCE	45.075783	10.377527
S05319	S.GIOVANNI IN PERSICETO	44.643151	11.189444
S06909	S.GIOVANNI VALDARNO	43.56601	11.527033
S01943	S.GIULETTA	45.035719	9.179239
S06065	S.GIULIANO D'AREZZO	-9.019376	4.511247
S09476	S.GIULIANO DEL SANNIO	41.444922	14.647049
S01821	S.GIULIANO MILANESE	45.391226	9.286418
S01961	S.GIULIANO PIACENTINO	45.070627	9.985919
S01941	S.GIULIANO PIEMONTE	44.890543	8.760933
S06400	S.GIULIANO TERME	43.764895	10.436892
S04805	S.GIUSEPPE DI CAIRO	44.370096	8.28864
S09752	S.GIUSEPPE VESUVIANO	40.834058	14.502954
S02562	S.GIUSTINA-CESIO	46.077655	12.04294
S07935	S.GIUSTINO	43.533355	12.19299
S05021	S.ILARIO D'ENZA	44.765795	10.450469
S09029	S.IORIO	-9.019376	4.511247
S05049	S.LAZZARO DI SAVENA	44.48097	11.416652
S07235	S.LIBERATO	42.478853	12.443006
S02016	S.LORENZO	46.781382	11.90368
S09308	S.LORENZO MAGGIORE	41.219748	14.648419
S11740	S.LUCIDO MARINA	39.313203	16.045546
S09005	S.MARCELLINO FRIGNANO	40.992103	14.171976
S09022	S.MARCO	-9.019376	4.511247
S12028	S.MARCO D'ALUNZIO-TORRENOVA	38.094202	14.675909
S11904	S.MARCO ROGGIANO	39.605223	16.208776
S06950	S.MARCO VECCHIO	43.790336	11.267403
S04718	S.MARGHERITA LIGURE PORTOFINO	44.33676	9.216673
S09018	S.MARIA A VICO	-9.019376	4.511247
S09209	S.MARIA CAPUA VETERE	41.07353	14.254081
S09474	S.MARIA COLLE DI SERRA	41.31744	14.719269
S08738	S.MARIA DELLE MOLE	41.774417	12.606225
S09804	S.MARIA LA BRUNA	40.755435	14.407647
S03121	S.MARIA LA LONGA	45.933068	13.287755
S09059	S.MARIA OLIVETO	41.507208	14.096049
S08015	S.MARINELLA	42.035892	11.863122
S02501	S.MARINO	45.897699	11.692241
S08307	S.MARTINO AL CIMINO	42.382043	12.108104
S02435	S.MARTINO BUONALBERGO	45.421559	11.089155
S01804	S.MARTINO CAVA	45.144867	9.115332
S02536	S.MARTINO DI LUPARI	45.655928	11.857227
S07965	S.MARTINO IN CAMPO	43.03254	12.387806
S06613	S.MARTINO IN GATTARA	44.113211	11.667077
S09468	S.MARTINO IN PENSILIS	41.877211	14.984218
S09014	S.MARTINO VALLE CAUDINA	-9.019376	4.511247
S11690	S.MATTEO	41.697502	15.476098
S00089	S.MAURIZIO CANAVESE	-9.019376	4.511247
S09477	S.MICHELE	41.582565	14.6733
S09523	S.MICHELE DI SERINO	40.874511	14.853445
S01924	S.MICHELE IN BOSCO	45.122404	10.57329
S06509	S.MINIATO FUCECCHIO	43.701383	10.831605
S05118	S.MOMME'	44.027999	10.914798
S02503	S.NAZARIO	45.838117	11.691321
S11726	S.NICOLA ARCELLA	39.850764	15.793165
S12111	S.NICOLA DI MAZARA	37.619257	12.675823
S11300	S.NICOLA DI MELFI	41.073281	15.677602
S12012	S.NICOLA TONNARA	38.015817	13.612755
S01951	S.NICOLO	45.058843	9.606443
S12387	S.OLIVA	37.15773	13.901587
S12423	S.PAOLO	36.840355	15.023799
S13129	S.PAOLO (FSC)	0.0	4.511256
S00463	S.PAOLO SOLBRITO	44.951753	7.975779
S05953	S.PATRIZIO	44.490241	11.825931
S06603	S.PIERO A SIEVE	43.958317	11.322742
S11750	S.PIETRO A MAIDA-MAIDA	38.867817	16.276306
S06313	S.PIETRO A VICO	43.875094	10.530945
S08912	S.PIETRO AVELLANA-CAPRACOTTA	41.76978	14.19995
S01428	S.PIETRO BERBENNO	46.161347	9.740491
S05722	S.PIETRO IN CASALE	44.697928	11.404763
S02531	S.PIETRO IN GU'	45.605039	11.673157
S11141	S.PIETRO VERNOTICO	40.48902	18.000716
S05923	S.POLO D'ENZA	0.0	4.511256
S05157	S.ROCCO MANTOVANO	-9.019376	4.511247
S06508	S.ROMANO-MONTOPOLI-S.CROCE	43.690575	10.760152
S00420	S.SEBASTIANO PO	45.167102	7.953781
S08016	S.SEVERA	42.020645	11.969077
S07303	S.SEVERINO MARCHE	43.22996	13.183491
S11025	S.SEVERO	41.684512	15.392567
S00173	S.SILVESTRO	45.19366	8.148095
S00831	S.STEFANO BELBO	44.71714	8.241233
S12024	S.STEFANO DI CAMASTRA-MISTRETTA	38.01778	14.35104
S06170	S.STEFANO DI MAGRA	44.156857	9.915202
S01829	S.STEFANO LODIGIANO	45.122091	9.723606
S03124	S.STEFANO UDINESE	45.953683	13.274971
S02664	S.STINO DI LIVENZA	45.721088	12.682769
S12314	S.TERESA DI RIVA	37.946295	15.367682
S12428	S.TERESA LONGARINI	37.006456	15.246277
S05943	S.TOMASO	0.0	4.511256
S09630	S.TOMMASO DEL PIANO	40.900403	15.503719
S02713	S.TROVASO	45.627623	12.233886
S06030	S.VINCENZO	43.100366	10.539823
S08855	S.VINCENZO VALLE ROVETO	41.832988	13.526148
S02660	S.VITO AL TAGLIAMENTO	45.912433	12.851594
S11135	S.VITO DEI NORMANNI	40.650352	17.818585
S07817	S.VITO LANCIANO	42.307401	14.448093
S00822	S.VITTORIA	44.69561	7.916909
S01900	S.ZENO FOLZANO	45.491552	10.211683
S01823	S.ZENONE AL LAMBRO	45.337824	9.36126
S01754	SACCONAGO	45.596224	8.823127
S02703	SACILE	45.948413	12.498498
S03089	SACILE S.LIBERALE	45.959155	12.514778
S03307	SAGRADO	45.872629	13.484004
S00161	SAINT-PIERRE	45.708146	7.229338
S00408	SAIRANO	45.138858	9.046868
S00400	SAIRANO ZINASCO	45.133795	9.030153
S01461	SALA AL BARRO-GALBIATE	45.821086	9.359223
S09906	SALA CONSILINA	40.405144	15.576057
S11457	SALANDRA-GROTTOLE	40.583446	16.351564
S00886	SALASSA	45.351402	7.678572
S00205	SALBERTRAND	45.073478	6.887428
S00743	SALE LANGHE	44.392425	8.077468
S01784	SALE MARASINO	45.712824	10.111731
S12114	SALEMI GIBELLINA	37.806619	12.865517
S09818	SALERNO	40.675137	14.772822
S09799	SALERNO IRNO	40.684252	14.777397
S02394	SALETTO	45.22274	11.535093
S00744	SALICETO	44.404437	8.172887
S11864	SALINE DI REGGIO	37.938677	15.710664
S08502	SALONE	41.915253	12.636215
S02034	SALORNO	46.245842	11.202681
S05090	SALSOMAGGIORE TERME	44.81866	9.988129
S00235	SALUGGIA	45.23443	8.017112
S00074	SALUSSOLA	45.44438	8.115195
S00547	SALUZZO	44.64311	7.498595
S13160	SALVE-RUGGIANO	0.0	4.511256
S09600	SALZA IRPINA	40.922251	14.881761
S02511	SALZANO ROBEGANO	45.535378	12.111485
S12885	SAMASSI SERRENTI	39.483075	8.899035
S13100	SAMMICHELE	0.0	4.511256
S05039	SAMOGGIA	44.567307	11.146221
S01402	SAMOLACO	46.246436	9.423582
S12419	SAMPIERI	36.73188	14.744577
S07976	SAN FAUSTINO-CASIGLIANO	42.723608	12.480839
S12804	SAN GIOVANNI	40.762523	8.499282
S12252	SAN MARTINO PIANA	37.455701	14.996912
S11700	SAN NICOLA VARCO DI EBOLI	40.561479	14.998375
S12059	SAN PAOLO	38.070112	15.486929
S09052	SAN POLO MATESE	41.476307	14.512501
S13185	SANARICA	0.0	4.511256
S00072	SANDIGLIANO	45.519652	8.081531
S00731	SANFRE`	44.74799	7.796793
S07981	SANGEMINI	42.622864	12.536177
S01140	SANGIANO	45.874464	8.630769
S11733	SANGINETO	39.592487	15.863973
S02384	SANGUINETTO	45.188811	11.152467
S12883	SANLURI STATO	39.526147	8.850221
S00403	SANNAZZARO	45.10554	8.905149
S11503	SANNICANDRO DI BARI	40.958821	16.753771
S13170	SANNICOLA	0.0	4.511256
S04505	SANREMO	43.821269	7.766693
S07942	SANSECONDO	43.378784	12.246577
S07932	SANSEPOLCRO	43.561698	12.144964
S06023	SANTA LUCE	43.437248	10.48971
S06079	SANTA MAMA	-9.019376	4.511247
S11957	SANTA MARIA DI CATANZARO	38.864988	16.605785
S05069	SANTARCANGELO DI ROMAGNA	44.070316	12.45454
S08521	SANTE MARIE	42.096993	13.21696
S11310	SANTERAMO	40.8026	16.76403
S00240	SANTHIA'	45.363726	8.180093
S08817	SANTOPADRE	41.626774	13.593151
S04802	SANTUARIO	44.34607	8.435756
S11201	SANTUARIO INCORONATA	41.370726	15.605748
S12897	SANT`ANNA	39.810758	8.641451
S12806	SANT`ORSOLA	40.747117	8.532229
